accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	num_date
LC831698	LC831698.1	MPXV/human/Japan/Tokyo/NCGM240303/2024	2024-03-03	Asia	Japan	Tokyo		Homo sapiens	2024-07-25		Higashi-Kuwata et al.	Higashi-Kuwata,N.,Okada,W.,Takahashi,K.,Nagashima,M.,Morioka,S.,Iwamoto,N.,Sadamasu,K.,Yoshimura,K.,Ohmagari,N.,Mitsuya,H.	Toyama, Shinjuku-ku, Tokyo 162-8655	IIb	hMPXV-1	C.1	1.0	0	619	0	good	good	good	good	good		False	2024.1707650273224
MK783027	MK783027.1	MK783027	2017-11-09	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	CDC, NCEZID/DHCPP/PRB	IIb	hMPXV-1	A	0.9929769939505804	985	544	0	good	good	good	good	good		False	2017.8561643835617
MK783028	MK783028.1	MK783028	2017-11-09	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	NCEZID/DHCPP/PRB, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A	0.9979311289038532	8	546	0	good	good	good	good	good		False	2017.8561643835617
MK783029	MK783029.1	MK783029	2017-12-06	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	NCEZID/DHCPP/PRB, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A	0.9978905628039288	16	549	0	good	good	good	good	good		False	2017.9301369863015
MK783030	MK783030.1	MK783030	2017-11-30	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	NCEZID/DHCPP/PRB, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A	0.9979412704288344	6	552	0	good	good	good	good	good		False	2017.9136986301369
MK783031	MK783031.1	MK783031	2017-11-09	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	NCEZID/DHCPP/PRB, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A	0.9979361996663438	7	548	0	good	good	good	good	good		False	2017.8561643835617
MK783032	MK783032.1	MK783032	2017-11-XX	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	NCEZID/DHCPP/PRB, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A	0.997946341191325	5	551	0	good	good	good	good	good		False	[2017.8342465753424:2017.9136986301369]
MK783033	MK783033.1	MK783033	2017-10-09	Africa	Nigeria	Rivers		Homo sapiens	2019-07-24		Yinka-Ogunleye et al.	Yinka-Ogunleye,A.,Aruna,O.,Dalhat,M.,Ogoina,D.,McCollum,A.,Disu,Y.,Mamadu,I.,Akinpelu,A.,Ahmad,A.,Burga,J.,Ndoreraho,A.,Nkunzimana,E.,Manneh,L.,Mohammed,A.,Adeoye,O.,Tom-Aba,D.,Silenou,B.,Ipadeola,O.,Saleh,M.,Adeyemo,A.,Nwadiutor,I.,Aworabhi,N.,Uke,P.,John,D.,Wakama,P.,Reynolds,M.,Mauldin,M.,Doty,J.,Wilkins,K.,Musa,J.,Khalakdina,A.,Adedeji,A.,Mba,N.,Ojo,O.,Krause,G.,Ihekweazu,C.,Mauldin,M.R.,Li,Y.,Gao,J.	CDC, NCEZID/DHCPP/PRB	IIb	hMPXV-1	A.3	0.9917650817153376	1224	560	0	good	good	good	good	good		False	2017.7712328767122
MN648051	MN648051.1	MN648051	2018-10-04	Asia	Israel			Homo sapiens	2019-12-07		Cohen Gihon et al.	Cohen Gihon,I.,Israeli,O.,Shifman,O.,Erez,N.,Melamed,S.,Paran,N.,Beth-Din,A.,Zvi,A.	Biochemistry & Molecular Genetics, Israel Institute for Biological Research, Israel	IIb	hMPXV-1	A.1	0.9979716950037776	0	560	0	good	good	good	good	good		False	2018.7575342465752
MT903341	MT903341.1	MPXV-M5320_M15_Bayelsa	2018-08-14	Africa	Nigeria	Bayelsa State		Homo sapiens	2020-09-15		Mauldin et al.	Mauldin,M.R.,McCollum,A.M.,Nakazawa,Y.J.,Mandra,A.,Whitehouse,E.R.,Davidson,W.,Zhao,H.,Gao,J.,Li,Y.,Doty,J.,Yinka-Ogunleye,A.,Akinpelu,A.,Aruna,O.,Naidoo,D.,Lewandowski,K.,Afrough,B.,Graham,V.,Aarons,E.,Hewson,R.,Vipond,R.,Dunning,J.,Chand,M.,Brown,C.,Cohen-Gihon,I.,Erez,N.,Shifman,O.,Israeli,O.,Sharon,M.,Schwartz,E.,Beth-Din,A.,Zvi,A.,Mak,T.M.,Ng,Y.K.,Cui,L.,Lin,R.T.P.,Olson,V.A.,Brooks,T.,Paran,N.,Ihekweazu,C.,Reynolds,M.G.,Nakazawa,Y.	National Center for Emerging and Zoonotic Infectious Diseases, Division of High Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A.1	1.0	0	507	0	good	good	good	good	good		False	2018.6178082191782
MT903342	MT903342.1	MPXV-Singapore	2019-05-XX	Asia	Singapore			Homo sapiens	2020-09-15		Mauldin et al.	Mauldin,M.R.,McCollum,A.M.,Nakazawa,Y.J.,Mandra,A.,Whitehouse,E.R.,Davidson,W.,Zhao,H.,Gao,J.,Li,Y.,Doty,J.,Yinka-Ogunleye,A.,Akinpelu,A.,Aruna,O.,Naidoo,D.,Lewandowski,K.,Afrough,B.,Graham,V.,Aarons,E.,Hewson,R.,Vipond,R.,Dunning,J.,Chand,M.,Brown,C.,Cohen-Gihon,I.,Erez,N.,Shifman,O.,Israeli,O.,Sharon,M.,Schwartz,E.,Beth-Din,A.,Zvi,A.,Mak,T.M.,Ng,Y.K.,Cui,L.,Lin,R.T.P.,Olson,V.A.,Brooks,T.,Paran,N.,Ihekweazu,C.,Reynolds,M.G.,Nakazawa,Y.	National Center for Emerging and Zoonotic Infectious Diseases, Division of High Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A.1	1.0	0	560	0	good	good	good	good	good		False	[2019.3301369863013:2019.4123287671232]
MT903343	MT903343.1	MPXV-UK_P1	2018-09-XX	Europe	United Kingdom	Great Britain		Homo sapiens	2020-09-15		Mauldin et al.	Mauldin,M.R.,McCollum,A.M.,Nakazawa,Y.J.,Mandra,A.,Whitehouse,E.R.,Davidson,W.,Zhao,H.,Gao,J.,Li,Y.,Doty,J.,Yinka-Ogunleye,A.,Akinpelu,A.,Aruna,O.,Naidoo,D.,Lewandowski,K.,Afrough,B.,Graham,V.,Aarons,E.,Hewson,R.,Vipond,R.,Dunning,J.,Chand,M.,Brown,C.,Cohen-Gihon,I.,Erez,N.,Shifman,O.,Israeli,O.,Sharon,M.,Schwartz,E.,Beth-Din,A.,Zvi,A.,Mak,T.M.,Ng,Y.K.,Cui,L.,Lin,R.T.P.,Olson,V.A.,Brooks,T.,Paran,N.,Ihekweazu,C.,Reynolds,M.G.,Nakazawa,Y.	National Center for Emerging and Zoonotic Infectious Diseases, Division of High Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A.1	0.9999898584750188	2	560	0	good	good	good	good	good		False	[2018.6671232876713:2018.7465753424658]
MT903344	MT903344.1	MPXV-UK_P2	2018-09-XX	Europe	United Kingdom	Great Britain		Homo sapiens	2020-09-15		Mauldin et al.	Mauldin,M.R.,McCollum,A.M.,Nakazawa,Y.J.,Mandra,A.,Whitehouse,E.R.,Davidson,W.,Zhao,H.,Gao,J.,Li,Y.,Doty,J.,Yinka-Ogunleye,A.,Akinpelu,A.,Aruna,O.,Naidoo,D.,Lewandowski,K.,Afrough,B.,Graham,V.,Aarons,E.,Hewson,R.,Vipond,R.,Dunning,J.,Chand,M.,Brown,C.,Cohen-Gihon,I.,Erez,N.,Shifman,O.,Israeli,O.,Sharon,M.,Schwartz,E.,Beth-Din,A.,Zvi,A.,Mak,T.M.,Ng,Y.K.,Cui,L.,Lin,R.T.P.,Olson,V.A.,Brooks,T.,Paran,N.,Ihekweazu,C.,Reynolds,M.G.,Nakazawa,Y.	National Center for Emerging and Zoonotic Infectious Diseases, Division of High Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A.1	1.0	0	559	0	good	good	good	good	good		False	[2018.6671232876713:2018.7465753424658]
MT903345	MT903345.1	MPXV-UK_P3	2018-09-XX	Europe	United Kingdom	Great Britain		Homo sapiens	2020-09-15		Mauldin et al.	Mauldin,M.R.,McCollum,A.M.,Nakazawa,Y.J.,Mandra,A.,Whitehouse,E.R.,Davidson,W.,Zhao,H.,Gao,J.,Li,Y.,Doty,J.,Yinka-Ogunleye,A.,Akinpelu,A.,Aruna,O.,Naidoo,D.,Lewandowski,K.,Afrough,B.,Graham,V.,Aarons,E.,Hewson,R.,Vipond,R.,Dunning,J.,Chand,M.,Brown,C.,Cohen-Gihon,I.,Erez,N.,Shifman,O.,Israeli,O.,Sharon,M.,Schwartz,E.,Beth-Din,A.,Zvi,A.,Mak,T.M.,Ng,Y.K.,Cui,L.,Lin,R.T.P.,Olson,V.A.,Brooks,T.,Paran,N.,Ihekweazu,C.,Reynolds,M.G.,Nakazawa,Y.	National Center for Emerging and Zoonotic Infectious Diseases, Division of High Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A.1	0.9999898584750188	2	560	0	good	good	good	good	good		False	[2018.6671232876713:2018.7465753424658]
NC_063383	NC_063383.1	MPXV-M5312_HM12_Rivers	2018-08-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-05-30		Mauldin et al.	Mauldin,M.R.,McCollum,A.M.,Nakazawa,Y.J.,Mandra,A.,Whitehouse,E.R.,Davidson,W.,Zhao,H.,Gao,J.,Li,Y.,Doty,J.,Yinka-Ogunleye,A.,Akinpelu,A.,Aruna,O.,Naidoo,D.,Lewandowski,K.,Afrough,B.,Graham,V.,Aarons,E.,Hewson,R.,Vipond,R.,Dunning,J.,Chand,M.,Brown,C.,Cohen-Gihon,I.,Erez,N.,Shifman,O.,Israeli,O.,Sharon,M.,Schwartz,E.,Beth-Din,A.,Zvi,A.,Mak,T.M.,Ng,Y.K.,Cui,L.,Lin,R.T.P.,Olson,V.A.,Brooks,T.,Paran,N.,Ihekweazu,C.,Reynolds,M.G.,Senkevich,T.G.,Yutin,N.,Wolf,Y.I.,Koonin,E.V.,Moss,B.,Zmasek,C.M.,Knipe,D.M.,Pellett,P.E.,Scheuermann,R.H.	National Center for Biotechnology Information, NIH	IIb	hMPXV-1	A	1.0	0	549	0	good	good	good	good	good		False	[2018.5821917808219:2018.664383561644]
OL504741	OL504741.1	2091	2019-12-XX	Europe	United Kingdom				2022-07-06		Atkinson et al.	Atkinson,B.,Pottage,T.,Ngabo,D.,Crook,A.,Pitman,J.,Summers,S.,Pullan,S.,Lewandowski,K.,Furneaux,J.,Davies,K.,Brooks,T.	UKHSA, Research	IIb	hMPXV-1	A.1	0.9421730245577028	777	532	4	good	good	good	good	good		False	[2019.9164383561645:2019.9986301369863]
OL504742	OL504742.1	2095	2019-12-XX	Europe	United Kingdom				2022-07-06		Atkinson et al.	Atkinson,B.,Pottage,T.,Ngabo,D.,Crook,A.,Pitman,J.,Summers,S.,Pullan,S.,Lewandowski,K.,Furneaux,J.,Davies,K.,Brooks,T.	UKHSA, Research	IIb	hMPXV-1	A.1	0.94452078759083	725	533	6	good	good	good	good	good		False	[2019.9164383561645:2019.9986301369863]
OL504743	OL504743.1	2102	2019-12-XX	Europe	United Kingdom				2022-07-06		Atkinson et al.	Atkinson,B.,Pottage,T.,Ngabo,D.,Crook,A.,Pitman,J.,Summers,S.,Pullan,S.,Lewandowski,K.,Furneaux,J.,Davies,K.,Brooks,T.	UKHSA, Research	IIb	hMPXV-1	A.1	0.9453067557768662	652	533	6	good	good	good	good	good		False	[2019.9164383561645:2019.9986301369863]
ON568298	ON568298.1	MPXV-BY-IMB25241	2022-05-19	Europe	Germany			Homo sapiens	2022-05-23		Antwerpen et al.	Antwerpen,M.H.,Lang,D.,Zange,S.,Walter,M.C.,Woelfel,R.	Microbiol Genomics & Bioinformatics, Bundeswehr Institute of Microbiology, Germany	IIb	hMPXV-1	B.1	1.0	0	606	0	good	good	good	good	good		False	2022.3794520547945
ON585031	ON585031.1	Monkeypox/PT0003/2022	2022-05-15	Europe	Portugal			Homo sapiens	2022-05-24		Borges et al.	Borges,V.,Duque,M.P.,Martins,J.V.,Vasconcelos,P.,Ferreira,R.,Sobral,D.,Pelerito,A.,de Carvalho,I.L.,Nuncio,M.S.,Borrego,M.J.,Roemer,C.,Neher,R.A.,O'Driscoll,M.,Rocha,R.,Lopo,S.,Neves,R.,Palminha,P.,Coelho,L.,Nunes,A.,Isidro,J.,Pinto,M.,Santos,J.D.,Mixao,V.,Santos,D.,Duarte,S.,Vieira,L.,Martins,F.,Machado,J.,Verissimo,V.C.,Grau,B.,Peralta-Santos,A.,Neves,J.,Caldeira,M.,Pestana,M.,Fernandes,C.,Caria,J.,Pinto,R.,Povoas,D.,Maltez,F.,Sa,A.I.,Salvador,M.B.,Teofilo,E.,Rocha,M.,Moneti,V.,Duque,L.M.,E Silva,F.F.,Baptista,T.,Vasconcelos,J.,Casanova,S.,Mansinho,K.,Alves,J.V.,Alves,J.,Silva,A.,Alpalhao,M.,Brazao,C.,Sousa,D.,Filipe,P.,Pacheco,P.,Peruzzu,F.,de Jesus,R.P.,Ferreira,L.,Mendez,J.,Jordao,S.,Duarte,F.,Goncalves,M.J.,Pena,E.,Silva,C.N.,Guimaraes,A.R.,Tavares,M.,Freitas,G.,Cordeiro,R.,Gomes,J.P.,Nuncio,S.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal	IIb	hMPXV-1	B.1	0.9992140318139638	155	604	0	good	good	good	good	good		False	2022.368493150685
ON622722	ON622722.2	MPXV_FR_HCL0001_2022	2022-05-22	Europe	France			Homo sapiens	2022-05-27		?		Virology, GENomique EPIdemiologique das maladies Infectieuses, France	IIb	hMPXV-1	B.1.3	1.0	0	610	0	good	good	good	good	good		False	2022.3876712328768
ON645312	ON645312.1	MPXV_GSTT_Patient1	2022-05-11	Europe	United Kingdom			Homo sapiens	2022-06-01		Alcolea-Medina et al.	Alcolea-Medina,A.,Charalampous,T.,Snell,L.B.,Batra,R.,Edgeworth,J.D.	Centre for Clinical Infection & Diagnostics Research, Kings College London, St Thomas Hospital, UK	IIb	hMPXV-1	B.1	0.9832664837811662	100	537	0	good	good	good	bad	good	OPG021:231-243,OPG022:122-127,OPG044:149-150,OPG050:73-76,OPG054:145-440,OPG061:50-232,OPG063:66-480,OPG064:262-738,OPG075:76-109,OPG078:57-74,OPG082:363-383,OPG084:11-677,OPG085:566-592,OPG092:352-372,OPG097:267-345,OPG104:61-134,OPG105:282-1287,OPG109:117-683,OPG114:11-147,OPG117:502-786,OPG122:107-249,OPG123:571-632,OPG124:206-288,OPG125:500-552,OPG133:145-711,OPG136:878-892,OPG138:7-191,OPG145:15-493,OPG149:186-188,OPG151:3-1165,OPG154:58-111,OPG155:9-147,OPG164:228-229,OPG170:219-222,OPG173:35-75,OPG180:244-553,OPG188:437-504,OPG191:167-169,OPG193:264-268,OPG197:43-101,OPG198:230-283,OPG209:179-191	False	2022.3575342465754
ON649716	ON649716.1	Monkeypox/PT0016/2022	2022-05-23	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.D.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Carvalho,I.L.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal	IIb	hMPXV-1	B.1	0.9782413581530256	4291	588	0	good	good	good	good	good		False	2022.390410958904
ON649718	ON649718.1	Monkeypox/PT0018/2022	2022-05-20	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al.	Isidro,J.,Borges,V.,Pinto,M.,Sobral,D.,Santos,J.D.,Nunes,A.,Mixao,V.,Ferreira,R.,Santos,D.,Duarte,S.,Vieira,L.,Borrego,M.J.,Nuncio,S.,Carvalho,I.L.,Pelerito,A.,Cordeiro,R.,Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal	IIb	hMPXV-1	B.1	0.9997312495880004	53	605	0	good	good	good	good	good		False	2022.3821917808218
ON676707	ON676707.1	MPXV_USA_2021_TX	2021-07-XX	North America	USA	Texas		Homo sapiens	2022-06-03		Gigante et al.	Gigante,C.M.,Stringer,J.,Seabolt,M.H.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Schulte,J.,Li,Y.	Division of High-Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A.2.3	1.0	0	578	0	good	good	good	good	good	OPG174:290-347	False	[2021.4972602739726:2021.5794520547945]
ON676708	ON676708.1	MPXV_USA_2021_MD	2021-11-XX	North America	USA	Maryland		Homo sapiens	2022-06-03		Gigante et al.	Gigante,C.M.,Myers,R.,Seabolt,M.H.,Wilkins,K.,McCollum,A.,Hutson,C.,Davidson,W.,Rao,A.,Blythe,D.,Li,Y.	Division of High-Consequence Pathogens & Pathology, Centers for Disease Control & Prevention (US CDC), USA	IIb	hMPXV-1	A.1.1	0.999964504662566	7	597	0	good	good	good	good	good		False	[2021.8342465753424:2021.9136986301369]
ON682267	ON682267.2	MPXV/Germany/2022/RKI010	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-06		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Uddin,S.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany	IIb	hMPXV-1	B.1	0.999396579263624	119	605	0	good	good	good	good	good		False	[2022.3301369863013:2022.4123287671232]
ON694339	ON694339.1	MPXV/Germany/2022/RKI016	2022-05-XX	Europe	Germany			Homo sapiens	2022-06-07		Brinkmann et al.	Brinkmann,A.,Kohl,C.,Uddin,S.,Pape,K.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Centre for Biological Threats, Highly Pathogenic Viruses, Robert Koch Institute, Germany	IIb	hMPXV-1	B.1.1	0.9993458716387184	129	606	0	good	good	good	good	good		False	[2022.3301369863013:2022.4123287671232]
ON720848	ON720848.1	MpxV/Spain/MD-HGUGM-6513479/2022	2022-05-27	Europe	Spain			Homo sapiens	2022-06-09		Buenestado-Serrano et al.	Buenestado-Serrano,S.,Palomino-Cabrera,R.,Penas-Utrilla,D.,Rodriguez-Grande,J.,Sola Campoy,P.,Perez-Lago,L.,Rodriguez-Grande,C.,Herranz Martin,M.,Suarez,J.,Catalan,P.,Munoz,P.,Garcia de Viedma,D.	Microbial Genomics, Hospital General Universitario Gregorio Marañón, Madrid, Spain	IIb	hMPXV-1	B.1.10	0.960818218235476	7669	578	58	mediocre	bad	good	bad	good	NBT03_gp052:9-130,NBT03_gp174:175-177,NBT03_gp175:156-438,OPG019:49-143,OPG021:94-243,OPG022:122-127,OPG023:261-383,OPG023:574-661,OPG036:136-178,OPG037:156-443,OPG040:269-376,OPG042:34-416,OPG043:54-277,OPG044:149-150,OPG054:18-440,OPG055:266-355,OPG056:354-379,OPG057:113-373,OPG061:50-232,OPG063:2-82,OPG063:98-163,OPG063:188-226,OPG063:235-393,OPG064:389-738,OPG066:224-260,OPG068:158-543,OPG070:145-274,OPG071:559-903,OPG074:20-523,OPG075:76-109,OPG078:57-74,OPG080:93-765,OPG082:313-383,OPG083:366-424,OPG084:3-270,OPG084:415-677,OPG085:19-457,OPG085:566-592,OPG087:15-67,OPG087:98-176,OPG088:34-125,OPG090:25-64,OPG096:82-93,OPG097:243-345,OPG098:120-252,OPG099:47-129,OPG100:19-153,OPG101:56-178,OPG102:32-334,OPG104:25-134,OPG105:208-779,OPG105:1190-1287,OPG109:117-206,OPG109:454-796,OPG111:128-315,OPG112:41-147,OPG113:837-846,OPG114:144-147,OPG115:45-234,OPG116:72-219,OPG117:435-462,OPG117:478-549,OPG118:79-638,OPG119:160-162,OPG120:79-305,OPG122:4-249,OPG123:267-569,OPG124:206-288,OPG125:356-552,OPG127:79-225,OPG133:193-394,OPG133:424-435,OPG133:494-584,OPG133:595-711,OPG134:18-248,OPG136:476-892,OPG137:75-319,OPG138:7-191,OPG139:35-71,OPG140:69-91,OPG142:49-95,OPG145:26-152,OPG145:257-267,OPG145:436-493,OPG148:158-193,OPG148:233-420,OPG149:18-188,OPG151:1034-1165,OPG153:298-510,OPG154:58-111,OPG160:89-301,OPG164:91-229,OPG165:238-269,OPG170:219-222,OPG172:191-197,OPG175:95-126,OPG176:178-241,OPG178:13-205,OPG180:223-274,OPG181:151-335,OPG189:55-207,OPG190:113-318,OPG192:4-183,OPG193:104-262,OPG198:230-283,OPG200:7-150,OPG208:95-358,OPG209:129-191,OPG210:727-1881	False	2022.4013698630138
ON720849	ON720849.1	MpxV/Spain/MD-HGUGM-6532064/2022	2022-05-27	Europe	Spain			Homo sapiens	2022-06-09		Buenestado-Serrano et al.	Buenestado-Serrano,S.,Palomino-Cabrera,R.,Penas-Utrilla,D.,Rodriguez-Grande,J.,Sola Campoy,P.,Perez-Lago,L.,Rodriguez-Grande,C.,Herranz Martin,M.,Suarez,J.,Catalan,P.,Munoz,P.,Garcia de Viedma,D.	Microbial Genomics, Hospital General Universitario Gregorio Marañón, Madrid, Spain	IIb	hMPXV-1	B.1.8	0.99808325177857	377	605	1	good	good	good	bad	good	NBT03_gp052:9-130,NBT03_gp174:175-177,OPG023:386-661,OPG025:50-631,OPG027:96-151,OPG044:149-150,OPG050:73-76,OPG054:145-440,OPG056:354-636,OPG057:113-373,OPG061:50-232,OPG063:64-480,OPG074:365-666,OPG075:76-109,OPG078:57-74,OPG084:11-677,OPG087:98-221,OPG088:43-91,OPG097:267-345,OPG102:32-124,OPG102:234-334,OPG104:61-134,OPG109:117-453,OPG114:11-147,OPG115:45-234,OPG117:678-786,OPG123:571-632,OPG124:206-288,OPG126:29-151,OPG127:40-225,OPG129:12-645,OPG133:317-711,OPG134:88-293,OPG136:878-892,OPG138:7-191,OPG145:15-493,OPG148:422-427,OPG149:18-188,OPG151:3-1032,OPG154:58-111,OPG155:9-147,OPG163:88-177,OPG165:238-269,OPG172:191-197,OPG178:159-205,OPG180:244-560,OPG189:88-108,OPG190:172-318,OPG193:264-268,OPG195:45-222,OPG198:230-283,OPG208:228-358,OPG209:179-191,OPG210:431-1881	False	2022.4013698630138
ON736420	ON736420.2	MPX/2022/Canada/AB1	2022-05-31	North America	Canada			Homo sapiens	2022-06-10		Croxen et al.	Croxen,M.,Deo,A.,Dieu,P.,Dong,X.,Gill,K.,Granger,D.,Ferrato,C.,Ikkurti,V.,Kanji,J.,Koleva,P.,Li,V.,Lloyd,C.,Lynch,T.,Ma,R.,Pabbaraju,K.,Rotich,S.,Sergeant,H.,Shideler,S.,Skitsko,T.,Shokopoles,S.,Tipples,G.,Thayer,J.,Wong,A.	Alberta Precision Laboratories, Provincial Public Health Laboratory - Research Unit	IIb	hMPXV-1	B.1	0.999863089412755	20	606	7	good	good	good	good	good		False	2022.4123287671232
