accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
KP258741	KP258741.1	KP258741	1990-XX-XX	North America	USA	New York		Homo sapiens	2014-12-21		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Wentworth,D.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41320	42	15212	0.9964532019704434	1.0	1.0	[1990.0013698630137:1990.9986301369863]
KP258737	KP258737.1	KP258737	1984-XX-XX	North America	USA	New York		Homo sapiens	2014-12-21		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Wentworth,D.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.2	0.0	good	43514	42	15214	0.9965845648604268	1.0	1.0	[1984.0013661202186:1984.9986338797814]
KP258743	KP258743.1	KP258743	1998-XX-XX	North America	USA	New York		Homo sapiens	2014-12-21		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Wentworth,D.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.2	0.0	good	42992	42	15214	0.9965845648604268	1.0	1.0	[1998.0013698630137:1998.9986301369863]
KP317949	KP317949.1	Kilifi_11866_65_RSVA_2003	2003-02-13	Africa	Kenya			Homo sapiens	2015-01-28		Agoti et al.	Agoti,C.N.,Otieno,J.R.,Munywoki,P.K.,Mwihuri,A.G.,Cane,P.A.,Nokes,D.J.,Kellam,P.,Cotten,M.,Cotten,M.L.	KEMRI Wellcome Trust Research Programme	A.2.1.1	GA3.0.2	0.0	good	34217	2812	15014	0.8015106732348112	1.0	1.0	2003.1191780821919
KP317942	KP317942.1	Kilifi_10891_57_RSVA_2006	2006-02-23	Africa	Kenya			Homo sapiens	2015-01-28		Agoti et al.	Agoti,C.N.,Otieno,J.R.,Munywoki,P.K.,Mwihuri,A.G.,Cane,P.A.,Nokes,D.J.,Kellam,P.,Cotten,M.,Cotten,M.L.	KEMRI Wellcome Trust Research Programme	A.3	GA2.3.2a	0.0	good	42916	240	15216	0.9837110016420362	1.0	1.0	2006.1465753424657
KP317944	KP317944.1	Kilifi_9696_45_RSVA_2006	2006-02-20	Africa	Kenya			Homo sapiens	2015-01-28		Agoti et al.	Agoti,C.N.,Otieno,J.R.,Munywoki,P.K.,Mwihuri,A.G.,Cane,P.A.,Nokes,D.J.,Kellam,P.,Cotten,M.,Cotten,M.L.	KEMRI Wellcome Trust Research Programme	A.3	GA2.3.2a	0.0	good	42863	237	15088	0.9755008210180623	1.0	1.0	2006.1383561643836
KP317956	KP317956.1	Kilifi_11865_75_RSVA_2004	2004-03-24	Africa	Kenya			Homo sapiens	2015-01-28		Agoti et al.	Agoti,C.N.,Otieno,J.R.,Munywoki,P.K.,Mwihuri,A.G.,Cane,P.A.,Nokes,D.J.,Kellam,P.,Cotten,M.,Cotten,M.L.	KEMRI Wellcome Trust Research Programme	A.2.1.1	GA3.0.2	0.0	good	41638	237	15088	0.9755008210180623	1.0	1.0	2004.2281420765028
KP856967	KP856967.1	KP856967	1981-XX-XX	North America	USA	New York		Homo sapiens	2015-04-04		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Wentworth,D.E.,Caserta,M.	J. Craig Venter Institute	A	GA3	0.0	good	43067	42	15214	0.9965845648604268	1.0	1.0	[1981.0013698630137:1981.9986301369863]
KP856968	KP856968.1	KP856968	1998-XX-XX	North America	USA	New York		Homo sapiens	2015-04-04		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Wentworth,D.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.3.2	0.0	good	44105	46	15214	0.9963218390804598	1.0	1.0	[1998.0013698630137:1998.9986301369863]
KP856969	KP856969.1	KP856969	1979-XX-XX	North America	USA	New York		Homo sapiens	2015-04-04		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Wentworth,D.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	43042	42	15214	0.9965845648604268	1.0	1.0	[1979.0013698630137:1979.9986301369863]
KU316093	KU316093.1	KU316093	1988-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	42865	42	15214	0.9965845648604268	1.0	1.0	[1988.0013661202186:1988.9986338797814]
KU316090	KU316090.1	KU316090	1981-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	GA3	0.0	good	43125	42	15214	0.9965845648604268	1.0	1.0	[1981.0013698630137:1981.9986301369863]
KU316099	KU316099.1	KU316099	1997-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41192	42	15212	0.9964532019704434	1.0	1.0	[1997.0013698630137:1997.9986301369863]
KU316096	KU316096.1	KU316096	1996-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42702	42	15214	0.9965845648604268	1.0	1.0	[1996.0013661202186:1996.9986338797814]
KU316092	KU316092.1	KU316092	1991-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.2	0.0	good	43229	42	15214	0.9965845648604268	1.0	1.0	[1991.0013698630137:1991.9986301369863]
KU316103	KU316103.1	KU316103	1983-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41386	43	15212	0.9963875205254517	1.0	1.0	[1983.0013698630137:1983.9986301369863]
KU316104	KU316104.1	KU316104	1991-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42563	42	15122	0.9905418719211824	1.0	1.0	[1991.0013698630137:1991.9986301369863]
KU316098	KU316098.1	KU316098	1984-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.1	0.0	good	43062	42	15113	0.9899507389162562	1.0	1.0	[1984.0013661202186:1984.9986338797814]
KU316109	KU316109.1	KU316109	1992-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	0.0	good	41078	43	15151	0.9923809523809524	1.0	1.0	[1992.0013661202186:1992.9986338797814]
KU316107	KU316107.1	KU316107	1995-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41214	42	15212	0.9964532019704434	1.0	1.0	[1995.0013698630137:1995.9986301369863]
KU316106	KU316106.1	KU316106	1977-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41586	43	15212	0.9963875205254517	1.0	1.0	[1977.0013698630137:1977.9986301369863]
KU316110	KU316110.1	KU316110	1984-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.2	0.0	good	43495	42	15214	0.9965845648604268	1.0	1.0	[1984.0013661202186:1984.9986338797814]
KU316119	KU316119.1	KU316119	1989-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	0.0	good	41307	43	15212	0.9963875205254517	1.0	1.0	[1989.0013698630137:1989.9986301369863]
KU316112	KU316112.1	KU316112	1980-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41498	43	15212	0.9963875205254517	1.0	1.0	[1980.0013661202186:1980.9986338797814]
KU316118	KU316118.1	KU316118	1996-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.3	0.0	good	43662	46	15214	0.9963218390804598	1.0	1.0	[1996.0013661202186:1996.9986338797814]
KU316120	KU316120.1	KU316120	1985-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41365	43	15212	0.9963875205254517	1.0	1.0	[1985.0013698630137:1985.9986301369863]
KU316125	KU316125.1	KU316125	1984-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.1	0.0	good	42906	42	15148	0.9922495894909688	1.0	1.0	[1984.0013661202186:1984.9986338797814]
KU316121	KU316121.1	KU316121	1992-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42777	42	15207	0.9961247947454844	1.0	1.0	[1992.0013661202186:1992.9986338797814]
KU316123	KU316123.1	KU316123	1997-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41198	42	15212	0.9964532019704434	1.0	1.0	[1997.0013698630137:1997.9986301369863]
KU316124	KU316124.1	KU316124	1992-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	0.0	good	41257	43	15212	0.9963875205254517	1.0	1.0	[1992.0013661202186:1992.9986338797814]
KU316126	KU316126.1	KU316126	1984-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2	0.0	good	43584	42	15214	0.9965845648604268	1.0	1.0	[1984.0013661202186:1984.9986338797814]
KU316131	KU316131.1	KU316131	1994-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.3	0.0	good	43779	42	15214	0.9965845648604268	1.0	1.0	[1994.0013698630137:1994.9986301369863]
KU316133	KU316133.1	KU316133	1990-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.1	0.0	good	42866	42	15213	0.9965188834154352	1.0	1.0	[1990.0013698630137:1990.9986301369863]
KU316135	KU316135.1	KU316135	1981-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	GA3	0.0	good	43133	42	15214	0.9965845648604268	1.0	1.0	[1981.0013698630137:1981.9986301369863]
KU316137	KU316137.1	KU316137	1979-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	43214	43	15214	0.9965188834154352	1.0	1.0	[1979.0013698630137:1979.9986301369863]
KU316138	KU316138.1	KU316138	1987-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.1	0.0	good	43269	42	15214	0.9965845648604268	1.0	1.0	[1987.0013698630137:1987.9986301369863]
KU316139	KU316139.1	KU316139	1994-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.3	0.0	good	43334	42	15148	0.9922495894909688	1.0	1.0	[1994.0013698630137:1994.9986301369863]
KU316146	KU316146.1	KU316146	1983-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41449	43	15212	0.9963875205254517	1.0	1.0	[1983.0013698630137:1983.9986301369863]
KU316140	KU316140.1	KU316140	1978-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41586	43	15212	0.9963875205254517	1.0	1.0	[1978.0013698630137:1978.9986301369863]
KU316142	KU316142.1	KU316142	1982-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2	0.0	good	43188	45	15087	0.9880459770114942	1.0	1.0	[1982.0013698630137:1982.9986301369863]
KU316150	KU316150.1	KU316150	1978-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	42937	42	15132	0.9911986863711002	1.0	1.0	[1978.0013698630137:1978.9986301369863]
KU316143	KU316143.1	KU316143	1982-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	43244	1	15225	1.0	1.0	1.0	[1982.0013698630137:1982.9986301369863]
KU316145	KU316145.1	KU316145	1996-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42687	44	15214	0.9964532019704434	1.0	1.0	[1996.0013661202186:1996.9986338797814]
KU316153	KU316153.1	KU316153	1988-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41368	42	15212	0.9964532019704434	1.0	1.0	[1988.0013661202186:1988.9986338797814]
KU316149	KU316149.1	KU316149	1977-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	43082	42	15214	0.9965845648604268	1.0	1.0	[1977.0013698630137:1977.9986301369863]
KU316148	KU316148.1	KU316148	1984-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2	0.0	good	43594	45	15214	0.9963875205254517	1.0	1.0	[1984.0013661202186:1984.9986338797814]
KU316152	KU316152.1	KU316152	1985-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41377	43	15212	0.9963875205254517	1.0	1.0	[1985.0013698630137:1985.9986301369863]
KU316154	KU316154.1	KU316154	1985-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41374	43	15211	0.9963218390804598	1.0	1.0	[1985.0013698630137:1985.9986301369863]
KU316155	KU316155.1	KU316155	1978-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41594	43	15212	0.9963875205254517	1.0	1.0	[1978.0013698630137:1978.9986301369863]
KU316157	KU316157.1	KU316157	1979-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	42707	43	15097	0.9888341543513958	1.0	1.0	[1979.0013698630137:1979.9986301369863]
KU316162	KU316162.1	KU316162	1988-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41372	42	15212	0.9964532019704434	1.0	1.0	[1988.0013661202186:1988.9986338797814]
