accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	authors	institution	clade	G_clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	genome_coverage	G_coverage	F_coverage	num_date
KU316138	KU316138.1	KU316138	1987-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.1	0.0	good	43269	42	15214	0.9965845648604268	1.0	1.0	[1987.0013698630137:1987.9986301369863]
KU316141	KU316141.1	KU316141	1998-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.3.2	0.0	good	44081	46	15214	0.9963218390804598	1.0	1.0	[1998.0013698630137:1998.9986301369863]
KU316139	KU316139.1	KU316139	1994-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.3	0.0	good	43334	42	15148	0.9922495894909688	1.0	1.0	[1994.0013698630137:1994.9986301369863]
KU316146	KU316146.1	KU316146	1983-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41449	43	15212	0.9963875205254517	1.0	1.0	[1983.0013698630137:1983.9986301369863]
KU316140	KU316140.1	KU316140	1978-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41586	43	15212	0.9963875205254517	1.0	1.0	[1978.0013698630137:1978.9986301369863]
KU316142	KU316142.1	KU316142	1982-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2	0.0	good	43188	45	15087	0.9880459770114942	1.0	1.0	[1982.0013698630137:1982.9986301369863]
KU316150	KU316150.1	KU316150	1978-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	42937	42	15132	0.9911986863711002	1.0	1.0	[1978.0013698630137:1978.9986301369863]
KU316143	KU316143.1	KU316143	1982-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	43244	1	15225	1.0	1.0	1.0	[1982.0013698630137:1982.9986301369863]
KU316145	KU316145.1	KU316145	1996-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42687	44	15214	0.9964532019704434	1.0	1.0	[1996.0013661202186:1996.9986338797814]
KU316153	KU316153.1	KU316153	1988-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41368	42	15212	0.9964532019704434	1.0	1.0	[1988.0013661202186:1988.9986338797814]
KU316149	KU316149.1	KU316149	1977-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	43082	42	15214	0.9965845648604268	1.0	1.0	[1977.0013698630137:1977.9986301369863]
KU316148	KU316148.1	KU316148	1984-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2	0.0	good	43594	45	15214	0.9963875205254517	1.0	1.0	[1984.0013661202186:1984.9986338797814]
KU316152	KU316152.1	KU316152	1985-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41377	43	15212	0.9963875205254517	1.0	1.0	[1985.0013698630137:1985.9986301369863]
KU316154	KU316154.1	KU316154	1985-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41374	43	15211	0.9963218390804598	1.0	1.0	[1985.0013698630137:1985.9986301369863]
KU316155	KU316155.1	KU316155	1978-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41594	43	15212	0.9963875205254517	1.0	1.0	[1978.0013698630137:1978.9986301369863]
KU316157	KU316157.1	KU316157	1979-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	42707	43	15097	0.9888341543513958	1.0	1.0	[1979.0013698630137:1979.9986301369863]
KU316162	KU316162.1	KU316162	1988-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41372	42	15212	0.9964532019704434	1.0	1.0	[1988.0013661202186:1988.9986338797814]
KU316161	KU316161.1	KU316161	1993-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42807	42	15214	0.9965845648604268	1.0	1.0	[1993.0013698630137:1993.9986301369863]
KU316164	KU316164.1	KU316164	1995-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41181	42	15212	0.9964532019704434	1.0	1.0	[1995.0013698630137:1995.9986301369863]
KU316160	KU316160.1	KU316160	1986-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41358	43	15212	0.9963875205254517	1.0	1.0	[1986.0013698630137:1986.9986301369863]
KU316168	KU316168.1	KU316168	1977-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41594	43	15212	0.9963875205254517	1.0	1.0	[1977.0013698630137:1977.9986301369863]
KU316166	KU316166.1	KU316166	1977-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2	0.0	good	43379	42	15129	0.9910016420361248	1.0	1.0	[1977.0013698630137:1977.9986301369863]
KU316165	KU316165.1	KU316165	1987-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41245	42	15157	0.992840722495895	1.0	1.0	[1987.0013698630137:1987.9986301369863]
KU316169	KU316169.1	KU316169	1985-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41381	43	15212	0.9963875205254517	1.0	1.0	[1985.0013698630137:1985.9986301369863]
KU316170	KU316170.1	KU316170	1995-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42764	42	15214	0.9965845648604268	1.0	1.0	[1995.0013698630137:1995.9986301369863]
KU316167	KU316167.1	KU316167	1985-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.3	GA2.2	0.0	good	43383	42	15214	0.9965845648604268	1.0	1.0	[1985.0013698630137:1985.9986301369863]
KU316171	KU316171.1	KU316171	1977-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41591	43	15212	0.9963875205254517	1.0	1.0	[1977.0013698630137:1977.9986301369863]
KU316174	KU316174.1	KU316174	1987-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.1	GA1	56.25	mediocre	41365	42	15212	0.9964532019704434	1.0	1.0	[1987.0013698630137:1987.9986301369863]
KU316176	KU316176.1	KU316176	1990-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2	GA3.0.2	0.0	good	42882	42	15214	0.9965845648604268	1.0	1.0	[1990.0013698630137:1990.9986301369863]
KU316180	KU316180.1	KU316180	1998-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A.2.1	GA3.0.2	0.0	good	42704	1	15199	0.9982922824302136	1.0	1.0	[1998.0013698630137:1998.9986301369863]
KU316178	KU316178.1	KU316178	1979-XX-XX	North America	USA	Rochester	Ny	Homo sapiens	2016-01-30		Das et al.	Das,S.R.,Halpin,R.A.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hall,C.B.,Tesini,B.L.,Schnabel,K.C.,Walsh,E.E.,Caserta,M.	J. Craig Venter Institute	A	unassigned	0.0	good	43192	43	15214	0.9965188834154352	1.0	1.0	[1979.0013698630137:1979.9986301369863]
KU839631	KU839631.1	KU839631	2013-11-26	North America	USA	Tennessee		Homo sapiens	2016-03-09		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Wentworth,D.E.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45062	42	15214	0.9965845648604268	1.0	1.0	2013.9027397260274
KU950460	KU950460.1	KU950460	2013-12-05	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	44893	1	15118	0.9929720853858784	1.0	1.0	2013.927397260274
KU950459	KU950459.1	KU950459	2013-12-19	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D.2.2	GA2.3.5	0.0	good	45087	4	15122	0.9930377668308704	1.0	1.0	2013.9657534246576
KU950475	KU950475.1	KU950475	2012-09-21	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45242	1	15225	1.0	1.0	1.0	2012.7226775956285
KU950491	KU950491.1	KU950491	2013-09-04	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	44582	42	15054	0.9860755336617406	1.0	1.0	2013.6753424657534
KU950493	KU950493.1	KU950493	2012-09-12	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45220	7	15225	0.9996059113300492	1.0	1.0	2012.698087431694
KU950536	KU950536.1	KU950536	2012-08-16	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44935	1	15225	1.0	1.0	1.0	2012.6243169398906
KU950538	KU950538.1	KU950538	2012-10-25	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44939	1	15225	1.0	1.0	1.0	2012.8155737704917
KU950545	KU950545.1	KU950545	2012-10-18	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44910	1	15214	0.9992775041050904	1.0	1.0	2012.7964480874316
KU950561	KU950561.1	KU950561	2006-01-05	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.2.1.1	GA3.0.2	0.0	good	42606	7	15225	0.9996059113300492	1.0	1.0	2006.0123287671233
KU950563	KU950563.1	KU950563	2012-10-29	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44779	42	15214	0.9965845648604268	1.0	1.0	2012.8265027322404
KU950573	KU950573.1	KU950573	2006-01-07	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.3	GA2.3	0.0	good	43168	1	15052	0.9886371100164204	1.0	1.0	2006.017808219178
KU950583	KU950583.1	KU950583	2013-07-12	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D.2.2	GA2.3.5	0.0	good	45374	6	15225	0.999671592775041	1.0	1.0	2013.527397260274
KU950608	KU950608.1	KU950608	2013-10-15	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	44681	1	15055	0.9888341543513958	1.0	1.0	2013.7876712328766
KU950623	KU950623.1	KU950623	2013-08-14	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45198	1	15225	1.0	1.0	1.0	2013.6178082191782
KU950639	KU950639.1	KU950639	2013-10-17	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45222	1	15225	1.0	1.0	1.0	2013.7931506849316
KU950650	KU950650.1	KU950650	2013-09-23	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45210	1	15225	1.0	1.0	1.0	2013.727397260274
KU950645	KU950645.1	KU950645	2013-01-17	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.3.1.1	GA2.3.3	0.0	good	44756	1	15164	0.9959934318555008	1.0	1.0	2013.045205479452
KU950654	KU950654.1	KU950654	2012-09-11	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45242	1	15225	1.0	1.0	1.0	2012.6953551912568
KU950666	KU950666.1	KU950666	2013-11-04	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	44617	1	15054	0.988768472906404	1.0	1.0	2013.8424657534247
KU950671	KU950671.1	KU950671	2012-11-08	North America	USA			Homo sapiens	2016-04-06		Das et al.	Das,S.R.,Halpin,R.A.,Shilts,M.,Puri,V.,Akopov,A.,Fedorova,N.,Stockwell,T.,Amedeo,P.,Bishop,B.,Katzel,D.,Schobel,S.,Shrivastava,S.,Hartert,T.	J. Craig Venter Institute	A.D	GA2.3.5	0.0	good	45188	1	15207	0.9988177339901478	1.0	1.0	2012.853825136612
JF920046	JF920046.1	JF920046	2007-XX-XX	North America	USA	Milwaukee	Wi	Homo sapiens	2011-10-23		Rebuffo-Scheer et al.	Rebuffo-Scheer,C.,Bose,M.E.,He,J.,Khaja,S.,Ulatowski,M.,Beck,E.T.,Fan,J.,Kumar,S.,Nelson,M.I.,Henrickson,K.J.	Medical College of Wisconsin, Pediatrics - Infectious Diseases	A.3.1	GA2.3.3	56.25	mediocre	44558	1	15214	0.9988834154351396	1.0	1.0	[2007.0013698630137:2007.9986301369863]
JF920048	JF920048.1	JF920048	2007-XX-XX	North America	USA	Milwaukee	Wi	Homo sapiens	2011-10-23		Rebuffo-Scheer et al.	Rebuffo-Scheer,C.,Bose,M.E.,He,J.,Khaja,S.,Ulatowski,M.,Beck,E.T.,Fan,J.,Kumar,S.,Nelson,M.I.,Henrickson,K.J.	Medical College of Wisconsin, Pediatrics - Infectious Diseases	A.3.1	GA2.3.3	1.5625	good	44563	1	15214	0.9992118226600986	1.0	1.0	[2007.0013698630137:2007.9986301369863]
